,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
142,8,0.2,0.1,0.02,0.5,0.9027387627857654,1.1394218421885023
143,8,0.2,0.1,0.02,0.99,0.9779280867475832,1.1529991969642457
144,8,0.3,0.01,0.0,0.5,0.9431733091944722,1.1719276452950007
145,8,0.3,0.01,0.0,0.99,1.0408858637942249,1.1669222157369965
146,8,0.3,0.01,0.01,0.5,0.8720300012902379,1.1462186963074517
147,8,0.3,0.01,0.01,0.99,0.9789683144506307,1.1737972355351571
148,8,0.3,0.01,0.02,0.5,0.9315394394062905,1.1134481225271098
149,8,0.3,0.01,0.02,0.99,1.0710277992489223,1.1408397283748613
150,8,0.3,0.1,0.0,0.5,0.921488653451958,1.1709420362601792
151,8,0.3,0.1,0.0,0.99,1.0534707520660052,1.1586830034944393
152,8,0.3,0.1,0.01,0.5,0.8919840255054536,1.1677370639923026
153,8,0.3,0.1,0.01,0.99,0.9520475003906526,1.1448414012570018
154,8,0.3,0.1,0.02,0.5,0.8946785000358297,1.1557537530978141
155,8,0.3,0.1,0.02,0.99,1.0213565230138697,1.159282283750726
156,8,0.4,0.01,0.0,0.5,0.9752874312419036,1.1737372702892932
157,8,0.4,0.01,0.0,0.99,1.038350010776969,1.178687856973192
158,8,0.4,0.01,0.01,0.5,0.8400493897373812,1.1730897478759936
159,8,0.4,0.01,0.01,0.99,0.9645462639775118,1.1792875615936633
160,8,0.4,0.01,0.02,0.5,0.9008024969373148,1.171405760671014
161,8,0.4,0.01,0.02,0.99,1.0651171622840825,1.1833955887131018
162,8,0.4,0.1,0.0,0.5,0.914292013560086,1.160173632091206
163,8,0.4,0.1,0.0,0.99,0.982933908689202,1.1599906372641986
164,8,0.4,0.1,0.01,0.5,0.9050021874727678,1.1353533040000445
165,8,0.4,0.1,0.01,0.99,0.9495646185040406,1.1295600855997796
166,8,0.4,0.1,0.02,0.5,0.8952155542499887,1.1310162486824606
167,8,0.4,0.1,0.02,0.99,1.0480490206093536,1.1775689567174068
168,8,0.5,0.01,0.0,0.5,0.9854077275368852,1.1797894399023434
169,8,0.5,0.01,0.0,0.99,1.0582594328221455,1.1775298698760452
170,8,0.5,0.01,0.01,0.5,0.890255619991514,1.1164923847395891
171,8,0.5,0.01,0.01,0.99,1.0070647663575745,1.1699829296676307
172,8,0.5,0.01,0.02,0.5,0.9301956425241629,1.1612668877851364
