,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
291,8,0.1,0.4,0.01,0.99,1.028210980566822,1.1418236219530151
292,8,0.1,0.4,0.02,0.5,1.00823116624571,1.158731405946863
293,8,0.1,0.4,0.02,0.99,1.0174268466427647,1.153989523071087
294,8,0.1,0.5,0.0,0.5,0.9774876518200767,1.1509180496803832
295,8,0.1,0.5,0.0,0.99,1.019345318970665,1.1497641508176768
296,8,0.1,0.5,0.01,0.5,0.9737406391940134,1.1372096996145409
297,8,0.1,0.5,0.01,0.99,1.0330570316809171,1.1522135495583086
298,8,0.1,0.5,0.02,0.5,0.9763419814343459,1.1474461941198113
299,8,0.1,0.5,0.02,0.99,0.9836834175294292,1.1372319521120808
300,8,0.1,1.0,0.0,0.5,1.0009798954383844,1.1342808552536026
301,8,0.1,1.0,0.0,0.99,1.0318429749450828,1.161609450907178
302,8,0.1,1.0,0.01,0.5,1.002383527799777,1.1524120876381159
303,8,0.1,1.0,0.01,0.99,1.029627035292845,1.1525046478015701
304,8,0.1,1.0,0.02,0.5,1.0341494240186009,1.1517010508461316
305,8,0.1,1.0,0.02,0.99,1.0294137285997564,1.1457912283204519
306,8,0.1,2.0,0.0,0.5,1.1047209252521546,1.1638776912034074
307,8,0.1,2.0,0.0,0.99,1.0620308175267767,1.1498690535544047
308,8,0.1,2.0,0.01,0.5,1.0780462169653877,1.15813608365341
309,8,0.1,2.0,0.01,0.99,1.0802416705926021,1.155771659316856
310,8,0.1,2.0,0.02,0.5,1.0737970271400736,1.146280950273876
311,8,0.1,2.0,0.02,0.99,1.1093540558591155,1.1583874633909024
312,8,0.1,3.0,0.0,0.5,1.08209051198573,1.155185716374009
313,8,0.1,3.0,0.0,0.99,1.0768878438918723,1.1491467079184314
314,8,0.1,3.0,0.01,0.5,1.0712905204407968,1.138707900799361
315,8,0.1,3.0,0.01,0.99,1.0722623961565387,1.1516905636479324
316,8,0.1,3.0,0.02,0.5,1.069461178578271,1.1461710885509944
317,8,0.1,3.0,0.02,0.99,1.1034829200906813,1.155707392169205
318,8,0.1,4.0,0.0,0.5,1.0762804890538022,1.1537009478226072
319,8,0.1,4.0,0.0,0.99,1.0980906300101865,1.1632978216546221
320,8,0.1,4.0,0.01,0.5,1.091602892438557,1.1540891032097809
