,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
130,8,0.05,0.1,0.02,0.5,1.0072326185061955,1.1424394266196576
131,8,0.05,0.1,0.02,0.99,1.0364793410102686,1.1415866859051083
132,8,0.1,0.01,0.0,0.5,0.8902564504813756,1.141395349493395
133,8,0.1,0.01,0.0,0.99,0.9274138018236965,1.1492905693893591
134,8,0.1,0.01,0.01,0.5,0.9405783826843688,1.1419787814840852
135,8,0.1,0.01,0.01,0.99,0.9831966971081553,1.146394904890654
136,8,0.1,0.01,0.02,0.5,0.9434052047100977,1.1481642747986098
137,8,0.1,0.01,0.02,0.99,0.9802985898111932,1.1224731582747653
138,8,0.1,0.1,0.0,0.5,0.8977273991277798,1.1412901441328651
139,8,0.1,0.1,0.0,0.99,1.00403828634356,1.1448373076249325
140,8,0.1,0.1,0.01,0.5,0.9254157227634368,1.147640916737665
141,8,0.1,0.1,0.01,0.99,1.0160055608530605,1.1573070417822267
142,8,0.1,0.1,0.02,0.5,0.9458357656413123,1.1432001464760222
143,8,0.1,0.1,0.02,0.99,0.9949828162768691,1.1382847961786189
144,8,0.2,0.01,0.0,0.5,0.9663138901002178,1.1562446477179684
145,8,0.2,0.01,0.0,0.99,0.9236439479856906,1.1621986290113862
146,8,0.2,0.01,0.01,0.5,0.8803337714652826,1.159742511827261
147,8,0.2,0.01,0.01,0.99,0.98407618279733,1.146103060517838
148,8,0.2,0.01,0.02,0.5,0.9367300046849065,1.1373062801525335
149,8,0.2,0.01,0.02,0.99,1.003980168171281,1.1600867636043413
150,8,0.2,0.1,0.0,0.5,0.8752254420091482,1.1404751940650357
151,8,0.2,0.1,0.0,0.99,0.9260944902586554,1.1522278236646026
152,8,0.2,0.1,0.01,0.5,0.8992624154935391,1.1427566642623952
153,8,0.2,0.1,0.01,0.99,0.9695238928625384,1.1455921168684742
154,8,0.2,0.1,0.02,0.5,0.9309469267327862,1.1404668288404538
155,8,0.2,0.1,0.02,0.99,0.9788248307986263,1.1370765143453279
156,8,0.3,0.01,0.0,0.5,0.879956654709203,1.1453658017730224
157,8,0.3,0.01,0.0,0.99,1.0261455894363958,1.1423496157743072
158,8,0.3,0.01,0.01,0.5,0.8512694525859813,1.1610202407817691
159,8,0.3,0.01,0.01,0.99,0.9244040712205062,1.1468089825777814
160,8,0.3,0.01,0.02,0.5,0.9039289688352798,1.1465910972924358
161,8,0.3,0.01,0.02,0.99,1.087518480082312,1.167962162812421
162,8,0.3,0.1,0.0,0.5,0.9123363585881559,1.1762367075545643
163,8,0.3,0.1,0.0,0.99,0.9601099254808504,1.1631336872055746
164,8,0.3,0.1,0.01,0.5,0.8753920079018043,1.1428338483169513
165,8,0.3,0.1,0.01,0.99,0.9586682138316642,1.131848898260953
166,8,0.3,0.1,0.02,0.5,0.9081647890897743,1.136664579462258
167,8,0.3,0.1,0.02,0.99,0.9616873914422759,1.1657924996085378
168,8,0.4,0.01,0.0,0.5,1.0196110288520026,1.1963823043996202
169,8,0.4,0.01,0.0,0.99,1.0076422899270057,1.13722473662589
170,8,0.4,0.01,0.01,0.5,0.8614875594614165,1.1538218711618349
171,8,0.4,0.01,0.01,0.99,0.9799087372143565,1.1430053124658728
172,8,0.4,0.01,0.02,0.5,0.961492262381201,1.1643341409481818
173,8,0.4,0.01,0.02,0.99,1.0495944485529032,1.1408790679726033
174,8,0.4,0.1,0.0,0.5,0.9828019728566955,1.161624710654934
175,8,0.4,0.1,0.0,0.99,1.037820869504795,1.148346201050146
176,8,0.4,0.1,0.01,0.5,0.9222746338634732,1.1484155762730999
177,8,0.4,0.1,0.01,0.99,0.9509375303525309,1.1505288907525022
178,8,0.4,0.1,0.02,0.5,0.8776822961652021,1.13216166821209
179,8,0.4,0.1,0.02,0.99,1.0461964462497504,1.1707238382177256
180,8,0.5,0.01,0.0,0.5,0.9380972246027808,1.172870653464619
181,8,0.5,0.01,0.0,0.99,1.0274361387936786,1.1799868857901403
182,8,0.5,0.01,0.01,0.5,0.9004866750265246,1.1703728088256091
183,8,0.5,0.01,0.01,0.99,1.0424142652867234,1.1620350133500705
184,8,0.5,0.01,0.02,0.5,0.9506151785976864,1.1533011059832803
185,8,0.5,0.01,0.02,0.99,1.068334972946292,1.1750524362230927
186,8,0.5,0.1,0.0,0.5,0.9247956203895755,1.1792673668894678
187,8,0.5,0.1,0.0,0.99,1.023768203563778,1.1618090849350278
188,8,0.5,0.1,0.01,0.5,0.8912038738658928,1.1541394080110403
189,8,0.5,0.1,0.01,0.99,0.9489982430458083,1.1575107500742843
190,8,0.5,0.1,0.02,0.5,0.8940505518343519,1.1362691628790678
191,8,0.5,0.1,0.02,0.99,1.0658186628860056,1.1691467056402836
192,8,1.0,0.01,0.0,0.5,1.0193305525515983,1.1788845160648087
193,8,1.0,0.01,0.0,0.99,1.0431925542355505,1.222901595398185
194,8,1.0,0.01,0.01,0.5,0.9811121522536798,1.1709554125140813
195,8,1.0,0.01,0.01,0.99,1.0258737097953192,1.1456283326778833
196,8,1.0,0.01,0.02,0.5,0.9842132721809705,1.1332938067135692
197,8,1.0,0.01,0.02,0.99,1.0845742178111564,1.1729129891121113
198,8,1.0,0.1,0.0,0.5,0.9956689009881993,1.1788419079345527
199,8,1.0,0.1,0.0,0.99,0.983116270474412,1.1888530584082952
200,8,1.0,0.1,0.01,0.5,0.9463999489643253,1.1804135332212053
201,8,1.0,0.1,0.01,0.99,1.084574180250342,1.1889722305586274
202,8,1.0,0.1,0.02,0.5,0.9244469745304424,1.1389096119469844
203,8,1.0,0.1,0.02,0.99,1.0924447952236884,1.1877311666901933
204,8,2.0,0.01,0.0,0.5,1.0940912747788205,1.2517279409771593
205,8,2.0,0.01,0.0,0.99,1.10806868108511,1.2735419824176986
206,8,2.0,0.01,0.01,0.5,1.0821673216775731,1.220361350795174
207,8,2.0,0.01,0.01,0.99,1.2312153119102323,1.3125700211674076
